Ex,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96
400,0.073913559,0.125861511,0.034082174,0.140734285,0.026825875,0.055583432,0.042554975,0.076495439,0.016776249,0.021636844,-0.041034497,0.202458069,0.18846713,0.203908935,0.22124438,0.112223789,0.078071758,0.103202865,0.126186177,0.213828102,0.101469949,0.070913643,0.128583163,0.127605245,0.263757013,0.39371448,0.423583709,0.200701706,0.210080616,0.298039131,0.330638878,0.287102841,0.33441975,0.187650166,0.315401487,0.255865388,0.364059769,0.275151126,0.324382417,0.224004291,0.260444246,0.23978322,0.424618982,0.460786961,0.443586193,0.389548741,0.412504576,0.195057236,0.452006221,0.420215786,0.464315653,0.394179285,0.49162522,0.32921207,0.337708026,0.52913481,0.426813096,0.448705316,0.445766896,0.19800891,0.429993719,0.369453967,0.443356007,0.458020657,0.446783692,0.401891232,0.364012122,0.410448164,0.630389571,0.431471795,0.409289688,0.378004849,0.294105887,0.501071408,0.338501349,0.372177437,0.343024507,0.357262716,0.316513285,0.408512071,0.559001669,0.342287108,0.365973905,0.412950531,0.496477976,0.479026362,0.479739204,0.402656689,0.346587107,0.322456583,0.380592182,0.450103477,0.529657558,0.403183773,0.461708173,0.367416665
401.0700073,0.169311035,0.198039506,0.132204,0.084314752,0.153144855,0.034687188,0.074512769,0.187441606,0.013921369,0.143143464,0.207410548,0.074035231,0.216451947,0.124620024,0.169413555,0.143391255,0.183565009,0.256761644,0.286863718,0.111602191,0.29148734,0.213797603,0.285853539,0.191870499,0.482744694,0.462983876,0.298517376,0.317529827,0.358273834,0.348181844,0.325551122,0.577580631,0.292740047,0.385254651,0.428289682,0.307808071,0.36517176,0.545913577,0.391948909,0.334348768,0.354088068,0.208658218,0.471464872,0.443129689,0.509447396,0.51464045,0.371714711,0.451803833,0.413504425,0.415244284,0.506420615,0.452793333,0.23470703,0.503534737,0.409268561,0.511866244,0.347584131,0.383036884,0.276153955,0.216740686,0.596762451,0.3969017,0.408066812,0.473432514,0.397639158,0.39815,0.50891355,0.500522497,0.592142495,0.465703282,0.446737382,0.395326528,0.26714028,0.343576144,0.366907936,0.176991146,0.212312814,0.363069009,0.209698375,0.347113144,0.384818476,0.184228431,0.293601405,0.245842349,0.353220981,0.348339688,0.348906647,0.304638576,0.337493073,0.253592949,0.319086861,0.282024335,0.300078373,0.202402469,0.456453037,0.348101269
402,0.187565584,0.089533288,0.087591399,0.022972178,0.041308578,0.135987807,-0.022603109,0.157565687,0.045404259,0.145576391,0.14154974,0.125410382,0.131572474,0.187670488,0.20603374,0.290898416,0.164456625,0.156260002,0.235551152,0.185465086,0.251427714,0.191664863,0.192380238,0.253897879,0.514038071,0.350056872,0.29057993,0.289072588,0.256086245,0.22332333,0.304709569,0.432208791,0.255201086,0.24695392,0.34155421,0.233944818,0.416121826,0.407918528,0.303163335,0.292238787,0.394775316,0.235105768,0.358737692,0.489036724,0.43376182,0.426003173,0.284998789,0.294357434,0.386762001,0.39836029,0.439318039,0.314163633,0.406179763,0.517007954,0.395248152,0.331900604,0.239620067,0.34802229,0.363518812,0.254730739,0.407990612,0.321235366,0.523051389,0.368488915,0.383044489,0.311556913,0.348182239,0.400828816,0.512591191,0.442989208,0.376299419,0.292778738,0.383621793,0.33447976,0.355617385,0.305677813,0.336409371,0.349866133,0.365560126,0.364081454,0.465880822,0.236921992,0.427899044,0.29672144,0.376361053,0.358410787,0.426825386,0.236178692,0.293289702,0.285165828,0.370733302,0.293947767,0.378583502,0.401623648,0.563097816,0.202505451
403.0700073,0.193833805,0.133767552,0.042514968,0.194932423,0.135033212,0.161724634,0.042750414,0.18128579,0.167383454,0.090841508,0.158835656,0.100309431,0.191114879,0.250610149,0.320299662,0.200251631,0.11643838,0.211376718,0.280749387,0.1794653,0.29654891,0.235439292,0.287866718,0.222700751,0.296336226,0.375524543,0.392539345,0.265276812,0.281807683,0.314461134,0.264286451,0.297725491,0.302106939,0.244237714,0.369357817,0.347248636,0.277936749,0.441190742,0.478514396,0.386640929,0.319915287,0.233463816,0.537145875,0.443344735,0.414761536,0.475670539,0.387465231,0.327568971,0.362384647,0.436981499,0.426787049,0.417947531,0.273179889,0.338064641,0.370868295,0.393286169,0.448542237,0.300715953,0.325850695,0.242959827,0.400464684,0.435428679,0.544606596,0.339372218,0.167237148,0.446733087,0.408607841,0.314525306,0.564657122,0.430260032,0.316760898,0.312908858,0.288052622,0.396467511,0.292422224,0.302617643,0.471901361,0.305940125,0.281660382,0.402287457,0.422235075,0.262809593,0.38382614,0.338169966,0.358140949,0.453694467,0.45687509,0.398731831,0.263605181,0.455963645,0.354860846,0.473426286,0.508323941,0.479883883,0.478551272,0.333568547
404,0.159744088,0.260291416,0.184235472,0.073772132,0.161561284,0.209741343,0.138709668,0.094604734,0.102491919,0.196867693,0.225489233,0.218467612,0.28437658,0.180384923,0.420869727,0.273389,0.234633971,0.43366741,0.297679294,0.271136004,0.301874954,0.232704539,0.213919748,0.27576666,0.414952807,0.418907456,0.38522502,0.349787258,0.259556554,0.343374036,0.330522202,0.477237068,0.336740427,0.317919545,0.417244188,0.361104183,0.442547016,0.436949454,0.28430479,0.466547035,0.231453858,0.317534827,0.301959328,0.43857836,0.512981974,0.357452951,0.411553495,0.413536601,0.470571805,0.482213099,0.377124686,0.417541254,0.357138712,0.553594429,0.292509008,0.379662324,0.418284941,0.3424473,0.451179434,0.288012791,0.44381677,0.40278982,0.409790505,0.267936487,0.449681003,0.429080743,0.302944589,0.434921671,0.526967186,0.520993192,0.490546841,0.459528822,0.306430004,0.389510921,0.306142262,0.254550389,0.284200839,0.376876167,0.252503148,0.325562618,0.428735427,0.319415054,0.378634266,0.25762724,0.320977232,0.310784242,0.447940311,0.357530794,0.334051809,0.297381214,0.282137296,0.304385743,0.490193955,0.285337738,0.462174109,0.347795895
405.0700073,0.270586099,0.213359129,0.295031365,0.220657747,0.250118401,0.249471065,0.136599023,0.204610135,0.305836972,0.18917371,0.138451133,0.135404665,0.391542267,0.220659357,0.350839298,0.305763897,0.298411276,0.387670588,0.368942123,0.258287784,0.332331907,0.270666506,0.374540698,0.393837791,0.40836725,0.567708079,0.312159542,0.385334764,0.394782815,0.399499808,0.394052688,0.446061138,0.355082992,0.387128208,0.396658037,0.324514572,0.472875599,0.519450817,0.452541713,0.515156243,0.466036472,0.358964924,0.534328047,0.508104686,0.531488094,0.477512602,0.460122857,0.382783774,0.480636978,0.488506191,0.417178863,0.476104283,0.381828659,0.460421705,0.338088208,0.576831543,0.34799906,0.321190828,0.295901292,0.190266483,0.441197299,0.38606038,0.51822921,0.34146797,0.432662421,0.477527582,0.508462333,0.503336214,0.586867237,0.454062634,0.375456058,0.410997414,0.276257217,0.331733406,0.329390913,0.325739533,0.355926156,0.267510831,0.23073639,0.330571711,0.311730444,0.317745537,0.334916592,0.310414404,0.419372976,0.428032219,0.402256668,0.404809564,0.371400058,0.310440123,0.263774633,0.292950004,0.486821055,0.359992802,0.37523061,0.190516293
406,0.158955324,0.172171686,0.088689562,0.047969561,0.123468537,0.10727917,0.103688259,0.112168927,0.107238937,0.049125027,0.213470656,0.050417211,0.337479789,0.183368225,0.132955257,0.160015885,0.271717329,0.266783107,0.277503598,0.262245376,0.230011541,0.187508959,0.234426517,0.276010025,0.432153594,0.537078898,0.379786026,0.346142899,0.26017816,0.289331447,0.333408486,0.318767887,0.334747385,0.241741817,0.396868479,0.382209163,0.463591736,0.37692083,0.278794151,0.372505438,0.359875988,0.255370658,0.475558024,0.498499792,0.484700363,0.526990037,0.389906269,0.356078755,0.430753917,0.495335609,0.576300144,0.366239041,0.354387313,0.475534737,0.36138773,0.402937412,0.275625527,0.383737803,0.414086819,0.432815254,0.441926807,0.390433401,0.54376322,0.384923816,0.352737218,0.449866086,0.416731775,0.41073522,0.562779546,0.535358965,0.46267128,0.407967597,0.408851724,0.507582169,0.358712297,0.431090485,0.415219437,0.380263221,0.266916525,0.414999556,0.361539047,0.269164037,0.342996489,0.220385369,0.297975194,0.297951084,0.302580845,0.357756268,0.323138993,0.288005125,0.215378057,0.274040382,0.492045294,0.213365834,0.425609749,0.330998432
407.0700073,0.285103576,0.133111896,0.201168658,0.18301818,0.15665807,0.108780229,0.115558663,0.209932851,0.117060618,0.110174032,0.194430755,0.207854109,0.356563585,0.270487295,0.3311217,0.212259131,0.360493498,0.314218955,0.306687342,0.163150059,0.296764182,0.259066286,0.283261077,0.30465843,0.439614028,0.577899307,0.346888006,0.353352427,0.403479815,0.432988644,0.367706656,0.508367002,0.455908298,0.522203773,0.37626192,0.390735418,0.504143983,0.519931763,0.556762904,0.490230352,0.514411598,0.436905771,0.545717627,0.457729369,0.504912555,0.536785752,0.443617404,0.508481354,0.452101642,0.426723504,0.626051063,0.298299665,0.475159312,0.53275227,0.441798801,0.551944727,0.38293829,0.406869018,0.270779813,0.416290099,0.417997891,0.336688096,0.557475382,0.404868985,0.393014276,0.453679377,0.501435691,0.442235554,0.52843147,0.514253313,0.313019717,0.430591101,0.264372915,0.483213156,0.38571319,0.409569949,0.37149021,0.371703595,0.426726997,0.332232594,0.450689554,0.320837885,0.374189258,0.222408161,0.404195935,0.429448426,0.382359177,0.239908218,0.335710436,0.422080874,0.307500124,0.43897298,0.433594108,0.293115824,0.521346211,0.308943927
408,0.120193392,0.120231971,0.172077864,0.147405356,0.10533154,0.134129509,0.098864913,0.167243168,0.108981848,0.102971114,0.154309884,0.197865784,0.274423048,0.265849575,0.281518862,0.240683749,0.204694286,0.348665252,0.250528112,0.174913511,0.242337093,0.222222462,0.202429265,0.262710229,0.354285114,0.385518454,0.262832932,0.216586642,0.28916689,0.126512073,0.272305004,0.373669975,0.378762685,0.446821563,0.275925688,0.160702251,0.316280566,0.488220207,0.352304958,0.348476283,0.42534589,0.259945951,0.367201947,0.52231013,0.337749355,0.450405292,0.256623589,0.383436106,0.277265474,0.400513336,0.289910391,0.267064467,0.273387715,0.269387022,0.217746094,0.373740986,0.244292513,0.311338589,0.273863181,0.35755907,0.261620447,0.346544072,0.40144287,0.192393824,0.341360822,0.325106516,0.334400401,0.317864999,0.431520566,0.31107749,0.325407729,0.263171479,0.236877069,0.400454119,0.224586561,0.208823293,0.400791124,0.298802599,0.356549814,0.314574882,0.368320838,0.217510924,0.304976448,0.200712055,0.397164479,0.305591717,0.268889591,0.298694685,0.283726946,0.314206138,0.315906212,0.264415607,0.413051471,0.339148536,0.427539602,0.296091005
409.0700073,0.145189077,0.027483791,0.071973592,0.006847151,0.071338445,0.040550686,0.150095567,0.074758008,0.231187075,0.000743665,0.070902184,0.073763013,0.222118288,0.181382835,0.266077727,0.193124712,0.227583438,0.070649207,0.176378548,0.167550609,0.239467561,0.158851191,0.287672758,0.147246271,0.381422001,0.521929133,0.313045817,0.313555527,0.305692154,0.327408868,0.416669416,0.510618019,0.439493197,0.484013516,0.345376241,0.349588263,0.367211181,0.550218451,0.351380843,0.619507897,0.44526701,0.296222496,0.456427979,0.5736817,0.453165638,0.436640936,0.365502226,0.372665363,0.387223087,0.265182845,0.433639191,0.291328304,0.367787741,0.387436323,0.341312997,0.363172613,0.273100398,0.295498304,0.226662956,0.354976438,0.459368549,0.326091908,0.351465695,0.38694229,0.330797516,0.373809271,0.3875499,0.353326611,0.605478369,0.441119038,0.349816523,0.346765421,0.272906197,0.328963472,0.394080026,0.208077786,0.318781359,0.204561723,0.282246454,0.336107148,0.394953264,0.301825536,0.327600194,0.33714254,0.250154002,0.314316554,0.362400604,0.353769047,0.272092534,0.318221821,0.29143451,0.267658962,0.470685733,0.356663061,0.520201249,0.373618556
410,0.125035416,0.13905124,0.144284647,0.030608717,0.098419841,0.004640162,0.04515354,0.048035923,0.180014323,0.062081527,0.142862301,0.118488293,0.182966333,0.18447892,0.272200789,0.276672926,0.212754216,0.237075623,0.227010425,0.159698423,0.198637392,0.135325398,0.236933585,0.186594989,0.516657669,0.58098032,0.491080094,0.41610666,0.424097855,0.294789959,0.348191906,0.462732036,0.463459242,0.554845411,0.502559025,0.379894245,0.590274293,0.532596815,0.482704211,0.460759539,0.355764169,0.394431312,0.429098655,0.586761374,0.531224448,0.680462319,0.50510164,0.475557972,0.448149495,0.448314242,0.482179664,0.422058217,0.442851119,0.435928188,0.31860473,0.560730986,0.360539548,0.351783119,0.388900124,0.42133709,0.512146108,0.498581193,0.507993482,0.334483676,0.376609974,0.425257228,0.405261599,0.347458981,0.518656842,0.511906199,0.396419875,0.368492804,0.322271913,0.386704892,0.290194243,0.210134193,0.322145492,0.356764227,0.266995281,0.375067145,0.435556918,0.334638089,0.322537005,0.265314817,0.399892002,0.423938394,0.389178842,0.392045379,0.31690383,0.342472672,0.281515121,0.367615044,0.511205614,0.367595941,0.355239779,0.294305712
411.0599976,0.107515421,0.147987898,0.033091355,0.093866374,0.038340125,0.073970165,0.076497678,0.221813481,0.09353238,0.095302608,0.139789205,0.074909862,0.234537404,0.161137041,0.192150231,0.250852805,0.234564763,0.259895276,0.225155514,0.163672205,0.119362693,0.139884528,0.316487413,0.173955183,0.369710639,0.589486167,0.286253527,0.303780332,0.216821119,0.266350284,0.303335473,0.367046192,0.369306102,0.354477331,0.27932258,0.302222356,0.435462996,0.347814009,0.478089377,0.349600032,0.364401981,0.343205586,0.291791931,0.485369191,0.406727776,0.285138234,0.433977231,0.289531365,0.377667708,0.535478575,0.518687708,0.289453609,0.430548681,0.428347213,0.37706284,0.501507206,0.32741083,0.345319612,0.287241293,0.374618484,0.549805088,0.389228953,0.43830402,0.351486994,0.296875997,0.409658177,0.346800668,0.441910161,0.563200517,0.398261858,0.29555927,0.383419557,0.41435872,0.501889721,0.446207419,0.350388244,0.420850858,0.37030609,0.354334638,0.402799174,0.439495221,0.31330882,0.447345927,0.331731424,0.447507307,0.369883761,0.377489224,0.4003831,0.391586617,0.390798137,0.377455249,0.380216435,0.572225794,0.426937863,0.475099787,0.35242115
411.9599915,0.172112107,0.270638615,0.075435102,0.25889194,0.060522918,0.184212059,0.135859028,0.101048887,0.188722342,0.199129805,0.087572485,0.132199794,0.193232983,0.300334126,0.391373307,0.287772655,0.261327535,0.323906302,0.243778765,0.235138193,0.229683042,0.190283522,0.282831132,0.358903438,0.330165967,0.36977689,0.150979117,0.198741719,0.136652872,0.147602722,0.247188136,0.266392544,0.217469946,0.200031564,0.250507846,0.279261574,0.275236562,0.378131494,0.354910299,0.335744306,0.276510611,0.213036701,0.32283552,0.399030671,0.54067336,0.264196172,0.263300017,0.274289861,0.485843062,0.348880261,0.506691039,0.244567394,0.400476187,0.482746959,0.280248404,0.466407776,0.251196802,0.346019864,0.420867473,0.302150071,0.391575158,0.382992327,0.400339246,0.372718275,0.345108241,0.416797668,0.371824831,0.326351047,0.553646922,0.482217133,0.32605052,0.375679255,0.333880719,0.379316237,0.248357501,0.27350172,0.284895029,0.253693458,0.311119016,0.366896775,0.479810204,0.238532688,0.311167385,0.138522994,0.286352541,0.264207479,0.211662348,0.196654793,0.234247979,0.33189952,0.246552672,0.327327874,0.343979653,0.307710376,0.34672847,0.2022078
413.0299988,0.113193586,0.122483805,0.033737868,0.120429084,0.057357699,0.083926246,0.077211276,0.102448255,0.068689451,0.130394369,0.072659224,0.149059787,0.215433016,0.167138293,0.339526132,0.255581424,0.300477728,0.224592939,0.165369883,0.213179931,0.243399188,0.155994833,0.310253814,0.290091768,0.51709336,0.598537982,0.34859401,0.306869924,0.286090314,0.417889565,0.267712891,0.545142829,0.487728745,0.392092139,0.453005612,0.449833542,0.541062772,0.435692698,0.354548872,0.507285178,0.378704846,0.407368422,0.492816955,0.562207758,0.537072659,0.47729373,0.340480179,0.411250949,0.405156627,0.278861448,0.410328254,0.295887604,0.433373734,0.367499456,0.276362255,0.499065414,0.331240341,0.268563166,0.363667324,0.361174598,0.324597225,0.353911236,0.542033747,0.305010453,0.389108106,0.559433296,0.315458253,0.275621042,0.592205837,0.450509146,0.401939318,0.313612774,0.218211647,0.380408462,0.245608743,0.170867886,0.317718323,0.344921168,0.274271931,0.301473763,0.48799726,0.198191028,0.257512596,0.262557145,0.333076831,0.337245073,0.29848915,0.349554535,0.318170723,0.300964113,0.19967803,0.301689889,0.426476087,0.375483628,0.384206589,0.25969201
413.9299927,0.097675811,0.129967894,0.199410465,0.078027364,0.099594142,0.036207218,-0.010731999,0.147454526,0.138084318,0.048039075,0.057018403,0.134742063,0.237110253,0.174649384,0.238017734,0.237408485,0.298975971,0.243298557,0.203729954,0.256490197,0.2518824,0.199918877,0.302729454,0.182831194,0.327530235,0.492182523,0.177930444,0.263502359,0.201899588,0.266345292,0.250456929,0.410659343,0.303431064,0.323707074,0.257568419,0.178153157,0.538543075,0.481688708,0.377136827,0.362457275,0.401357919,0.267601013,0.513404101,0.518407911,0.472387463,0.274312824,0.302796245,0.354542315,0.538242811,0.366001481,0.379925335,0.317602867,0.443682188,0.403121496,0.339993829,0.62090599,0.327031309,0.344504172,0.433468873,0.301391596,0.518168921,0.406522864,0.44392019,0.329386199,0.302511984,0.575276965,0.427278424,0.39195686,0.710908646,0.538499111,0.384745443,0.363713527,0.300757971,0.364934411,0.262706514,0.229243007,0.304958429,0.262765285,0.356946912,0.339005169,0.411554124,0.30487537,0.300582435,0.254885372,0.307153787,0.345550444,0.305837091,0.257070597,0.25307044,0.284847166,0.209095072,0.408806141,0.424259212,0.277760442,0.35574254,0.29746088
415,0.108961008,0.132964425,0.120291658,0.114581265,0.118856408,0.062227853,0.078268625,0.133163251,0.111179374,0.019596398,0.159884311,0.129716687,0.173582442,0.191268034,0.141056217,0.253347434,0.14483092,0.156010754,0.262465931,0.218714006,0.224922694,0.232563354,0.222137965,0.200338967,0.407615554,0.532508951,0.373408925,0.405474376,0.370607447,0.417313319,0.423835289,0.464185875,0.507059645,0.41955642,0.523268025,0.435217839,0.472181153,0.475696068,0.584160786,0.357739013,0.453380089,0.43422265,0.511791419,0.667014044,0.61216436,0.472302448,0.444869321,0.401279401,0.356522143,0.347670913,0.524658978,0.291864783,0.355076909,0.432019532,0.398679137,0.459765077,0.33255741,0.15580073,0.351467371,0.180794477,0.394540191,0.297653019,0.515762031,0.356109411,0.269551605,0.432547033,0.253449112,0.328239888,0.540164828,0.394059956,0.290641904,0.255004138,0.366229273,0.343407519,0.28663794,0.216663308,0.252252735,0.431139417,0.225455053,0.465243883,0.479857571,0.288594462,0.241251625,0.211011358,0.373253204,0.360037483,0.346485294,0.260298736,0.34997458,0.232196666,0.246438332,0.297571249,0.338040806,0.325797923,0.363720097,0.378495045
416.0599976,0.266823944,0.261163395,0.162621599,0.255973887,0.135514814,0.172111373,0.222905692,0.145861764,0.137083333,0.240028601,0.239647012,0.200083967,0.365005609,0.261153232,0.365100857,0.360448267,0.239011776,0.334202822,0.305914965,0.349656399,0.26745322,0.310757007,0.436064895,0.401109423,0.400951117,0.58861351,0.431220353,0.361365408,0.334209502,0.326640248,0.353766292,0.40413475,0.473933637,0.512648404,0.441225141,0.377560019,0.542802632,0.552082777,0.432458311,0.53529793,0.438133061,0.433009773,0.629935265,0.521920681,0.624867916,0.55736506,0.326504737,0.416877598,0.514083368,0.384633643,0.519465608,0.464076144,0.440936548,0.529600662,0.439390731,0.51920138,0.426893664,0.350415838,0.327699286,0.354663444,0.485425604,0.447376234,0.553212446,0.421460998,0.441760403,0.608851117,0.487873209,0.33413164,0.741532785,0.49163909,0.384647083,0.390120846,0.369509237,0.501208441,0.354144024,0.373473542,0.382648783,0.345475661,0.313035356,0.454929905,0.51046099,0.342176991,0.407689022,0.241111996,0.480624424,0.349184202,0.414811986,0.346507745,0.30449702,0.244016649,0.353975819,0.373763548,0.42997192,0.409992682,0.495891409,0.464169132
416.9599915,0.156622838,0.097126137,0.099209007,0.148562949,0.035111871,0.13497379,0.084931638,0.177726831,0.140707549,0.063393343,0.135725301,0.100883063,0.295844924,0.225770455,0.237232845,0.277488898,0.272192162,0.241566252,0.215836238,0.248524617,0.247949969,0.258268874,0.222549211,0.325804096,0.347397,0.585583597,0.445950121,0.369888574,0.334554523,0.174061611,0.335765153,0.410707563,0.408401519,0.314314693,0.309440941,0.257219017,0.48135826,0.49639079,0.364003062,0.347113639,0.261027724,0.235200256,0.43461445,0.470672458,0.498849243,0.300054431,0.33118701,0.443287939,0.46357806,0.529589012,0.440018341,0.361812338,0.391204014,0.383679613,0.326600507,0.556900337,0.299008474,0.381814227,0.396626905,0.347131714,0.40677847,0.439988777,0.397809729,0.39547269,0.321361348,0.415066168,0.451834336,0.439657226,0.565894321,0.43864207,0.358033374,0.36286439,0.353456698,0.453185461,0.389466844,0.334316038,0.29792019,0.305618577,0.342915349,0.335449152,0.397577398,0.216949396,0.344679736,0.236475281,0.402235053,0.39684739,0.373615108,0.394848548,0.310870193,0.284160636,0.32356184,0.300115786,0.54678034,0.444472156,0.287640445,0.329102479
418.0299988,0.098742746,0.240592189,0.147865273,0.10217794,0.131834559,0.103532724,0.168220647,0.140929468,0.163793467,0.07503622,0.189857088,0.208887152,0.301627941,0.269169785,0.325503744,0.220092796,0.250601359,0.278742559,0.230454393,0.300983466,0.216941126,0.250871338,0.319541223,0.308740385,0.482428852,0.714182381,0.433557544,0.471510086,0.346603248,0.382066134,0.379209552,0.57522643,0.575762693,0.495950673,0.526933137,0.427953873,0.64031047,0.537921254,0.438436333,0.566275124,0.469699834,0.421713743,0.531341378,0.580280844,0.630823974,0.465645198,0.455173377,0.565227333,0.404747203,0.481286868,0.474063143,0.247073457,0.400416687,0.452949896,0.357646927,0.482075706,0.371565655,0.307873353,0.401245162,0.359598145,0.421950862,0.487985954,0.482758299,0.409728721,0.333937302,0.399902716,0.424110547,0.462168112,0.725204751,0.50181745,0.276688412,0.405053958,0.336962041,0.398877975,0.303941067,0.254933383,0.276610401,0.274066981,0.298121717,0.358413842,0.429433253,0.269310053,0.308878954,0.217738893,0.394180592,0.340508606,0.3371309,0.220951553,0.357369449,0.419361319,0.343812671,0.380861577,0.443159487,0.398191717,0.299573895,0.278100755
